Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Ordinær kvote;UIS;Suppleringsopptak;217 196;Religion, kultur og samfunn, årsstudium;Stavanger;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 482;Religion, kultur og samfunn, bachelor;Stavanger;HISTORIE;2025;0
Ordinær kvote;UIS;Hovedopptak;217 482;Religion, kultur og samfunn, bachelor;Stavanger;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 482;Religion, kultur og samfunn, bachelor;Stavanger;HISTORIE;2025;0
Ordinær kvote;UIS;Suppleringsopptak;217 482;Religion, kultur og samfunn, bachelor;Stavanger;HISTORIE;2025;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 626;Religion, livssyn og etikk;Halden;HISTORIE;2025;0
Ordinær kvote;HIØ;Hovedopptak;224 626;Religion, livssyn og etikk;Halden;HISTORIE;2025;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 626;Religion, livssyn og etikk;Halden;HISTORIE;2025;0
Ordinær kvote;HIØ;Suppleringsopptak;224 626;Religion, livssyn og etikk;Halden;HISTORIE;2025;0
Førstegangsvitnemålskvote;MF;Hovedopptak;190 929;Religionsvitenskap;Oslo;HISTORIE;2025;0
Ordinær kvote;MF;Hovedopptak;190 929;Religionsvitenskap;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;MF;Suppleringsopptak;190 929;Religionsvitenskap;Oslo;HISTORIE;2025;0
Ordinær kvote;MF;Suppleringsopptak;190 929;Religionsvitenskap;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 910;Religionsvitenskap;Tromsø;HISTORIE;2025;0
Ordinær kvote;UIT;Hovedopptak;186 910;Religionsvitenskap;Tromsø;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 910;Religionsvitenskap;Tromsø;HISTORIE;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 910;Religionsvitenskap;Tromsø;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 910;Religionsvitenskap, årsstudium;Bergen;HISTORIE;2025;0
Ordinær kvote;UIB;Hovedopptak;184 910;Religionsvitenskap, årsstudium;Bergen;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 910;Religionsvitenskap, årsstudium;Bergen;HISTORIE;2025;0
Ordinær kvote;UIB;Suppleringsopptak;184 910;Religionsvitenskap, årsstudium;Bergen;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 910;Religionsvitenskap, årsstudium;Oslo;HISTORIE;2025;0
Ordinær kvote;UIO;Hovedopptak;185 910;Religionsvitenskap, årsstudium;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 910;Religionsvitenskap, årsstudium;Oslo;HISTORIE;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 910;Religionsvitenskap, årsstudium;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 910;Religionsvitenskap, årsstudium;Trondheim;HISTORIE;2025;0
Ordinær kvote;NTNU;Hovedopptak;194 910;Religionsvitenskap, årsstudium;Trondheim;HISTORIE;2025;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 910;Religionsvitenskap, årsstudium;Trondheim;HISTORIE;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 910;Religionsvitenskap, årsstudium;Trondheim;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 929;Religionsvitenskap, bachelor;Bergen;HISTORIE;2025;0
Ordinær kvote;UIB;Hovedopptak;184 929;Religionsvitenskap, bachelor;Bergen;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 929;Religionsvitenskap, bachelor;Bergen;HISTORIE;2025;0
Ordinær kvote;UIB;Suppleringsopptak;184 929;Religionsvitenskap, bachelor;Bergen;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 929;Religionsvitenskap, bachelor;Oslo;HISTORIE;2025;0
Ordinær kvote;UIO;Hovedopptak;185 929;Religionsvitenskap, bachelor;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 929;Religionsvitenskap, bachelor;Oslo;HISTORIE;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 929;Religionsvitenskap, bachelor;Oslo;HISTORIE;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 929;Religionsvitenskap, bachelor;Trondheim;HISTORIE;2025;0
Ordinær kvote;NTNU;Hovedopptak;194 929;Religionsvitenskap, bachelor;Trondheim;HISTORIE;2025;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 929;Religionsvitenskap, bachelor;Trondheim;HISTORIE;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 929;Religionsvitenskap, bachelor;Trondheim;HISTORIE;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 909;Retorikk og språklig kommunikasjon;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Hovedopptak;185 909;Retorikk og språklig kommunikasjon;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 909;Retorikk og språklig kommunikasjon;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 909;Retorikk og språklig kommunikasjon;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 724;Rettsvitenskap;Bergen;JUS;2025;54.7
Ordinær kvote;UIB;Hovedopptak;184 724;Rettsvitenskap;Bergen;JUS;2025;62.2
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 724;Rettsvitenskap;Bergen;JUS;2025;54.6
Ordinær kvote;UIB;Suppleringsopptak;184 724;Rettsvitenskap;Bergen;JUS;2025;62.1
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 526;Rettsvitenskap;Kristiansand;JUS;2025;53.5
Ordinær kvote;UIA;Hovedopptak;201 526;Rettsvitenskap;Kristiansand;JUS;2025;59
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 526;Rettsvitenskap;Kristiansand;JUS;2025;53.5
Ordinær kvote;UIA;Suppleringsopptak;201 526;Rettsvitenskap;Kristiansand;JUS;2025;59
Førstegangsvitnemålskvote;INN;Hovedopptak;209 526;Rettsvitenskap;Lillehammer;JUS;2025;51
Ordinær kvote;INN;Hovedopptak;209 526;Rettsvitenskap;Lillehammer;JUS;2025;56.2
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 526;Rettsvitenskap;Lillehammer;JUS;2025;51
Ordinær kvote;INN;Suppleringsopptak;209 526;Rettsvitenskap;Lillehammer;JUS;2025;56.2
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 526;Rettsvitenskap;Molde;JUS;2025;50
Ordinær kvote;HIM;Hovedopptak;211 526;Rettsvitenskap;Molde;JUS;2025;54.4
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 526;Rettsvitenskap;Molde;JUS;2025;49.6
Ordinær kvote;HIM;Suppleringsopptak;211 526;Rettsvitenskap;Molde;JUS;2025;54.2
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 526;Rettsvitenskap;Stavanger;JUS;2025;53.1
Ordinær kvote;UIS;Hovedopptak;217 526;Rettsvitenskap;Stavanger;JUS;2025;60
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 526;Rettsvitenskap;Stavanger;JUS;2025;53.1
Ordinær kvote;UIS;Suppleringsopptak;217 526;Rettsvitenskap;Stavanger;JUS;2025;60
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 724;Rettsvitenskap;Tromsø;JUS;2025;54
Ordinær kvote;UIT;Hovedopptak;186 724;Rettsvitenskap;Tromsø;JUS;2025;62
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 724;Rettsvitenskap;Tromsø;JUS;2025;54
Ordinær kvote;UIT;Suppleringsopptak;186 724;Rettsvitenskap;Tromsø;JUS;2025;62
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 724;Rettsvitenskap (jus), høst;Oslo;JUS;2025;56.4
Ordinær kvote;UIO;Hovedopptak;185 724;Rettsvitenskap (jus), høst;Oslo;JUS;2025;64.7
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 724;Rettsvitenskap (jus), høst;Oslo;JUS;2025;56.3
Ordinær kvote;UIO;Suppleringsopptak;185 724;Rettsvitenskap (jus), høst;Oslo;JUS;2025;64.6
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 725;Rettsvitenskap (jus), vår;Oslo;JUS;2025;54.6
Ordinær kvote;UIO;Hovedopptak;185 725;Rettsvitenskap (jus), vår;Oslo;JUS;2025;63.6
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 725;Rettsvitenskap (jus), vår;Oslo;JUS;2025;54.6
Ordinær kvote;UIO;Suppleringsopptak;185 725;Rettsvitenskap (jus), vår;Oslo;JUS;2025;63.6
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 814;Romfysikk;Tromsø;TEKNO - SIVING;2025;0
Ordinær kvote;UIT;Hovedopptak;186 814;Romfysikk;Tromsø;TEKNO - SIVING;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 814;Romfysikk;Tromsø;TEKNO - SIVING;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 814;Romfysikk;Tromsø;TEKNO - SIVING;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 886;Russisk;Bergen;SPRÅK;2025;0
Ordinær kvote;UIB;Hovedopptak;184 886;Russisk;Bergen;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 886;Russisk;Bergen;SPRÅK;2025;0
Ordinær kvote;UIB;Suppleringsopptak;184 886;Russisk;Bergen;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 483;Russisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Hovedopptak;185 483;Russisk;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 483;Russisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 483;Russisk;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 616;Russisk;Tromsø;SPRÅK;2025;0
Ordinær kvote;UIT;Hovedopptak;186 616;Russisk;Tromsø;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 616;Russisk;Tromsø;SPRÅK;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 616;Russisk;Tromsø;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 886;Russisk og russlandsstudier;Tromsø;SPRÅK;2025;0
Ordinær kvote;UIT;Hovedopptak;186 886;Russisk og russlandsstudier;Tromsø;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 886;Russisk og russlandsstudier;Tromsø;SPRÅK;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 886;Russisk og russlandsstudier;Tromsø;SPRÅK;2025;0
Førstegangsvitnemålskvote;MF;Hovedopptak;190 482;Samfunn, politikk og religion;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Hovedopptak;190 482;Samfunn, politikk og religion;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;MF;Suppleringsopptak;190 482;Samfunn, politikk og religion;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Suppleringsopptak;190 482;Samfunn, politikk og religion;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 486;Samfunns- og idrettsvitenskap;Trondheim;IDRETT;2025;43.1
Ordinær kvote;NTNU;Hovedopptak;194 486;Samfunns- og idrettsvitenskap;Trondheim;IDRETT;2025;44.1
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 486;Samfunns- og idrettsvitenskap;Trondheim;IDRETT;2025;41.7
Ordinær kvote;NTNU;Suppleringsopptak;194 486;Samfunns- og idrettsvitenskap;Trondheim;IDRETT;2025;43.9
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 680;Samfunnsfag;Halden;SAMFUNN;2025;0
Ordinær kvote;HIØ;Hovedopptak;224 680;Samfunnsfag;Halden;SAMFUNN;2025;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 680;Samfunnsfag;Halden;SAMFUNN;2025;0
Ordinær kvote;HIØ;Suppleringsopptak;224 680;Samfunnsfag;Halden;SAMFUNN;2025;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 242;Samfunnsfag;Hamar;SAMFUNN;2025;0
Ordinær kvote;INN;Hovedopptak;209 242;Samfunnsfag;Hamar;SAMFUNN;2025;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 242;Samfunnsfag;Hamar;SAMFUNN;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 242;Samfunnsfag;Hamar;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 680;Samfunnsfag;Levanger;SAMFUNN;2025;0
Ordinær kvote;NORD;Hovedopptak;204 680;Samfunnsfag;Levanger;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 680;Samfunnsfag;Levanger;SAMFUNN;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 680;Samfunnsfag;Levanger;SAMFUNN;2025;0
Førstegangsvitnemålskvote;MF;Hovedopptak;190 242;Samfunnsfag;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Hovedopptak;190 242;Samfunnsfag;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;MF;Suppleringsopptak;190 242;Samfunnsfag;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Suppleringsopptak;190 242;Samfunnsfag;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 242;Samfunnsfag;Sogndal;SAMFUNN;2025;0
Ordinær kvote;HVL;Hovedopptak;203 242;Samfunnsfag;Sogndal;SAMFUNN;2025;60.7
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 242;Samfunnsfag;Sogndal;SAMFUNN;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 242;Samfunnsfag;Sogndal;SAMFUNN;2025;60.7
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 242;Samfunnsfag, Bergen;Bergen;SAMFUNN;2025;0
Ordinær kvote;NLA;Hovedopptak;254 242;Samfunnsfag, Bergen;Bergen;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 242;Samfunnsfag, Bergen;Bergen;SAMFUNN;2025;0
Ordinær kvote;NLA;Suppleringsopptak;254 242;Samfunnsfag, Bergen;Bergen;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 438;Samfunnsgeografi;Oslo;SAMFUNN;2025;43
Ordinær kvote;UIO;Hovedopptak;185 438;Samfunnsgeografi;Oslo;SAMFUNN;2025;52.4
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 438;Samfunnsgeografi;Oslo;SAMFUNN;2025;41.9
Ordinær kvote;UIO;Suppleringsopptak;185 438;Samfunnsgeografi;Oslo;SAMFUNN;2025;48.5
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 285;Samfunnskunnskap;Volda;SAMFUNN;2025;0
Ordinær kvote;HVO;Hovedopptak;223 285;Samfunnskunnskap;Volda;SAMFUNN;2025;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 285;Samfunnskunnskap;Volda;SAMFUNN;2025;0
Ordinær kvote;HVO;Suppleringsopptak;223 285;Samfunnskunnskap;Volda;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 468;Samfunnsøkonomi;Ås;ØKADM;2025;44.7
Ordinær kvote;NMBU;Hovedopptak;192 468;Samfunnsøkonomi;Ås;ØKADM;2025;47.5
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 468;Samfunnsøkonomi;Ås;ØKADM;2025;44.7
Ordinær kvote;NMBU;Suppleringsopptak;192 468;Samfunnsøkonomi;Ås;ØKADM;2025;47.5
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 898;Samfunnsøkonomi med datavitenskap;Tromsø;ØKADM;2025;0
Ordinær kvote;UIT;Hovedopptak;186 898;Samfunnsøkonomi med datavitenskap;Tromsø;ØKADM;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 898;Samfunnsøkonomi med datavitenskap;Tromsø;ØKADM;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 898;Samfunnsøkonomi med datavitenskap;Tromsø;ØKADM;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 239;Samfunnsøkonomi, årsstudium;Bergen;ØKADM;2025;47.8
Ordinær kvote;UIB;Hovedopptak;184 239;Samfunnsøkonomi, årsstudium;Bergen;ØKADM;2025;54.2
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 239;Samfunnsøkonomi, årsstudium;Bergen;ØKADM;2025;47.4
Ordinær kvote;UIB;Suppleringsopptak;184 239;Samfunnsøkonomi, årsstudium;Bergen;ØKADM;2025;54
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 239;Samfunnsøkonomi, årsstudium;Oslo;ØKADM;2025;48.1
Ordinær kvote;UIO;Hovedopptak;185 239;Samfunnsøkonomi, årsstudium;Oslo;ØKADM;2025;63.5
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 239;Samfunnsøkonomi, årsstudium;Oslo;ØKADM;2025;48.1
Ordinær kvote;UIO;Suppleringsopptak;185 239;Samfunnsøkonomi, årsstudium;Oslo;ØKADM;2025;63.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 239;Samfunnsøkonomi, årsstudium;Trondheim;ØKADM;2025;48.9
Ordinær kvote;NTNU;Hovedopptak;194 239;Samfunnsøkonomi, årsstudium;Trondheim;ØKADM;2025;57.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 239;Samfunnsøkonomi, årsstudium;Trondheim;ØKADM;2025;48.9
Ordinær kvote;NTNU;Suppleringsopptak;194 239;Samfunnsøkonomi, årsstudium;Trondheim;ØKADM;2025;56.9
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 369;Samfunnsøkonomi, bachelor;Bergen;ØKADM;2025;49.1
Ordinær kvote;UIB;Hovedopptak;184 369;Samfunnsøkonomi, bachelor;Bergen;ØKADM;2025;52.4
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 369;Samfunnsøkonomi, bachelor;Bergen;ØKADM;2025;49.1
Ordinær kvote;UIB;Suppleringsopptak;184 369;Samfunnsøkonomi, bachelor;Bergen;ØKADM;2025;52.4
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 898;Samfunnsøkonomi, bachelor;Oslo;ØKADM;2025;50.3
Ordinær kvote;UIO;Hovedopptak;185 898;Samfunnsøkonomi, bachelor;Oslo;ØKADM;2025;60.5
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 898;Samfunnsøkonomi, bachelor;Oslo;ØKADM;2025;50.3
Ordinær kvote;UIO;Suppleringsopptak;185 898;Samfunnsøkonomi, bachelor;Oslo;ØKADM;2025;60.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 898;Samfunnsøkonomi, bachelor;Trondheim;ØKADM;2025;50.4
Ordinær kvote;NTNU;Hovedopptak;194 898;Samfunnsøkonomi, bachelor;Trondheim;ØKADM;2025;57
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 898;Samfunnsøkonomi, bachelor;Trondheim;ØKADM;2025;50.4
Ordinær kvote;NTNU;Suppleringsopptak;194 898;Samfunnsøkonomi, bachelor;Trondheim;ØKADM;2025;57
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 698;Samfunnsøkonomi, master;Bergen;ØKADM;2025;51.4
Ordinær kvote;UIB;Hovedopptak;184 698;Samfunnsøkonomi, master;Bergen;ØKADM;2025;53.1
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 698;Samfunnsøkonomi, master;Bergen;ØKADM;2025;51.1
Ordinær kvote;UIB;Suppleringsopptak;184 698;Samfunnsøkonomi, master;Bergen;ØKADM;2025;53.1
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 818;Samfunnsøkonomi, master;Trondheim;ØKADM;2025;49.8
Ordinær kvote;NTNU;Hovedopptak;194 818;Samfunnsøkonomi, master;Trondheim;ØKADM;2025;54.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 818;Samfunnsøkonomi, master;Trondheim;ØKADM;2025;49.8
Ordinær kvote;NTNU;Suppleringsopptak;194 818;Samfunnsøkonomi, master;Trondheim;ØKADM;2025;54.9
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 698;Samfunnsøkonomisk analyse;Oslo;ØKADM;2025;46.1
Ordinær kvote;UIO;Hovedopptak;185 698;Samfunnsøkonomisk analyse;Oslo;ØKADM;2025;57.5
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 698;Samfunnsøkonomisk analyse;Oslo;ØKADM;2025;46.1
Ordinær kvote;UIO;Suppleringsopptak;185 698;Samfunnsøkonomisk analyse;Oslo;ØKADM;2025;57.5
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 474;Samfunnsplanlegging ;Tromsø;SAMFUNN;2025;0
Ordinær kvote;UIT;Hovedopptak;186 474;Samfunnsplanlegging ;Tromsø;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 474;Samfunnsplanlegging ;Tromsø;SAMFUNN;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 474;Samfunnsplanlegging ;Tromsø;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 474;Samfunnsplanlegging og kommunikasjon;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;UIA;Hovedopptak;201 474;Samfunnsplanlegging og kommunikasjon;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 474;Samfunnsplanlegging og kommunikasjon;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 474;Samfunnsplanlegging og kommunikasjon;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 646;Samfunnsrettet ernæring;Kristiansand;HELSEFAG - ANNET;2025;0
Ordinær kvote;UIA;Hovedopptak;201 646;Samfunnsrettet ernæring;Kristiansand;HELSEFAG - ANNET;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 646;Samfunnsrettet ernæring;Kristiansand;HELSEFAG - ANNET;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 646;Samfunnsrettet ernæring;Kristiansand;HELSEFAG - ANNET;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 864;Samfunnsrettet ernæringsarbeid;Kristiansand;HELSEFAG - ERNÆRING;2025;0
Ordinær kvote;UIA;Hovedopptak;201 864;Samfunnsrettet ernæringsarbeid;Kristiansand;HELSEFAG - ERNÆRING;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 864;Samfunnsrettet ernæringsarbeid;Kristiansand;HELSEFAG - ERNÆRING;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 864;Samfunnsrettet ernæringsarbeid;Kristiansand;HELSEFAG - ERNÆRING;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 877;Samfunnssikkerhet og miljø;Tromsø;SAMFUNN;2025;0
Ordinær kvote;UIT;Hovedopptak;186 877;Samfunnssikkerhet og miljø;Tromsø;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 877;Samfunnssikkerhet og miljø;Tromsø;SAMFUNN;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 877;Samfunnssikkerhet og miljø;Tromsø;SAMFUNN;2025;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 452;Samfunnsutvikling;Volda;ØKADM;2025;0
Ordinær kvote;HVO;Hovedopptak;223 452;Samfunnsutvikling;Volda;ØKADM;2025;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 452;Samfunnsutvikling;Volda;ØKADM;2025;0
Ordinær kvote;HVO;Suppleringsopptak;223 452;Samfunnsutvikling;Volda;ØKADM;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 324;Samfunnsvitenskapelige fag, emnestudier;Trondheim;SAMFUNN;2025;0
Ordinær kvote;NTNU;Hovedopptak;194 324;Samfunnsvitenskapelige fag, emnestudier;Trondheim;SAMFUNN;2025;54.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 324;Samfunnsvitenskapelige fag, emnestudier;Trondheim;SAMFUNN;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 324;Samfunnsvitenskapelige fag, emnestudier;Trondheim;SAMFUNN;2025;0
Førstegangsvitnemålskvote;SA/SH;Hovedopptak;231 131;Samisk barnehagelærerutdanning - fleksibel, deltid;Guovdageaidnu Kautok;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;SA/SH;Hovedopptak;231 131;Samisk barnehagelærerutdanning - fleksibel, deltid;Guovdageaidnu Kautok;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;SA/SH;Suppleringsopptak;231 131;Samisk barnehagelærerutdanning - fleksibel, deltid;Guovdageaidnu Kautok;LÆRER - BHGLÆRER;2025;0
Ordinær kvote;SA/SH;Suppleringsopptak;231 131;Samisk barnehagelærerutdanning - fleksibel, deltid;Guovdageaidnu Kautok;LÆRER - BHGLÆRER;2025;0
Førstegangsvitnemålskvote;SA/SH;Hovedopptak;231 064;Samisk språk og litteratur;Guovdageaidnu Kautok;SPRÅK;2025;0
Ordinær kvote;SA/SH;Hovedopptak;231 064;Samisk språk og litteratur;Guovdageaidnu Kautok;SPRÅK;2025;0
Førstegangsvitnemålskvote;SA/SH;Suppleringsopptak;231 064;Samisk språk og litteratur;Guovdageaidnu Kautok;SPRÅK;2025;0
Ordinær kvote;SA/SH;Suppleringsopptak;231 064;Samisk språk og litteratur;Guovdageaidnu Kautok;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 238;Sammenliknende politikk, årsstudium;Bergen;SAMFUNN;2025;45.7
Ordinær kvote;UIB;Hovedopptak;184 238;Sammenliknende politikk, årsstudium;Bergen;SAMFUNN;2025;48.6
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 238;Sammenliknende politikk, årsstudium;Bergen;SAMFUNN;2025;45.6
Ordinær kvote;UIB;Suppleringsopptak;184 238;Sammenliknende politikk, årsstudium;Bergen;SAMFUNN;2025;48.6
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 878;Sammenliknende politikk, bachelor;Bergen;SAMFUNN;2025;48.5
Ordinær kvote;UIB;Hovedopptak;184 878;Sammenliknende politikk, bachelor;Bergen;SAMFUNN;2025;49.1
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 878;Sammenliknende politikk, bachelor;Bergen;SAMFUNN;2025;48.5
Ordinær kvote;UIB;Suppleringsopptak;184 878;Sammenliknende politikk, bachelor;Bergen;SAMFUNN;2025;48.9
Førstegangsvitnemålskvote;INN;Hovedopptak;209 470;Serviceledelse og markedsføring;Åmot;ØKADM;2025;0
Ordinær kvote;INN;Hovedopptak;209 470;Serviceledelse og markedsføring;Åmot;ØKADM;2025;0
