Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Ordinær kvote;UIB;Hovedopptak;184 306;Informatikk-matematikk-økonomi;;REALFAG;2022;49.6
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 306;Informatikk-matematikk-økonomi;;REALFAG;2022;47.2
Ordinær kvote;UIB;Suppleringsopptak;184 306;Informatikk-matematikk-økonomi;;REALFAG;2022;49.6
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2022;0
Ordinær kvote;UIT;Hovedopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2022;0
Ordinær kvote;UIT;Hovedopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2022;0
Ordinær kvote;UIT;Hovedopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2022;0
Ordinær kvote;UIT;Hovedopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2022;38
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2022;38
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2022;48.7
Ordinær kvote;UIB;Hovedopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2022;58
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2022;48.7
Ordinær kvote;UIB;Suppleringsopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2022;58
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 300;Informatikk: data science;Bergen;INFOTEKN;2022;44.9
Ordinær kvote;UIB;Hovedopptak;184 300;Informatikk: data science;Bergen;INFOTEKN;2022;52.9
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 300;Informatikk: data science;Bergen;INFOTEKN;2022;44.9
Ordinær kvote;UIB;Suppleringsopptak;184 300;Informatikk: data science;Bergen;INFOTEKN;2022;52.9
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2022;47.2
Ordinær kvote;UIB;Hovedopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2022;53.5
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2022;46.9
Ordinær kvote;UIB;Suppleringsopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2022;53.5
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2022;49.1
Ordinær kvote;UIB;Hovedopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2022;54.4
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2022;49.1
Ordinær kvote;UIB;Suppleringsopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2022;54.4
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2022;44.5
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2022;44.5
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2022;45.3
Ordinær kvote;UIO;Hovedopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2022;56.1
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2022;45.3
Ordinær kvote;UIO;Suppleringsopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2022;56.1
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2022;53
Ordinær kvote;UIO;Hovedopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2022;60.4
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2022;53
Ordinær kvote;UIO;Suppleringsopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2022;60.4
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2022;47
Ordinær kvote;UIO;Hovedopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2022;57.6
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2022;47
Ordinær kvote;UIO;Suppleringsopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2022;57.6
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2022;47.5
Ordinær kvote;UIO;Hovedopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2022;51.4
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2022;47.5
Ordinær kvote;UIO;Suppleringsopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2022;51.4
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2022;42.5
Ordinær kvote;UIO;Hovedopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2022;57.2
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2022;42.5
Ordinær kvote;UIO;Suppleringsopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2022;57.2
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Hovedopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 090;Ingeniør, automatisering og intelligente systemer, Ålesund;;TEKNO - INGENIØR;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 090;Ingeniør, automatisering og intelligente systemer, Ålesund;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 090;Ingeniør, automatisering og intelligente systemer, Ålesund;;TEKNO - INGENIØR;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 090;Ingeniør, automatisering og intelligente systemer, Ålesund;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 002;Ingeniør, bærekraftig teknologi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Hovedopptak;186 002;Ingeniør, bærekraftig teknologi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 002;Ingeniør, bærekraftig teknologi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 002;Ingeniør, bærekraftig teknologi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 822;Ingeniør, batteri- og energiteknologi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIS;Hovedopptak;217 822;Ingeniør, batteri- og energiteknologi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 822;Ingeniør, batteri- og energiteknologi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIS;Suppleringsopptak;217 822;Ingeniør, batteri- og energiteknologi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 009;Ingeniør, bioteknologi og kjemi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;OSLOMET;Hovedopptak;215 009;Ingeniør, bioteknologi og kjemi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 009;Ingeniør, bioteknologi og kjemi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 009;Ingeniør, bioteknologi og kjemi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 002;Ingeniør, brannsikkerhet;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 002;Ingeniør, brannsikkerhet;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 002;Ingeniør, brannsikkerhet;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 002;Ingeniør, brannsikkerhet;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Ordinær kvote;OSLOMET;Hovedopptak;215 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 003;Ingeniør, bygg;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 003;Ingeniør, bygg;Stavanger;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIS;Hovedopptak;217 003;Ingeniør, bygg;Stavanger;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 003;Ingeniør, bygg;Stavanger;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIS;Suppleringsopptak;217 003;Ingeniør, bygg;Stavanger;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 003;Ingeniør, bygg - konstruksjon og byggdesign;;TEKNO - INGENIØR;2022;0
Ordinær kvote;USN;Hovedopptak;222 003;Ingeniør, bygg - konstruksjon og byggdesign;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 003;Ingeniør, bygg - konstruksjon og byggdesign;;TEKNO - INGENIØR;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 003;Ingeniør, bygg - konstruksjon og byggdesign;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 033;Ingeniør, bygg - plan og infrastruktur;;TEKNO - INGENIØR;2022;0
Ordinær kvote;USN;Hovedopptak;222 033;Ingeniør, bygg - plan og infrastruktur;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 033;Ingeniør, bygg - plan og infrastruktur;;TEKNO - INGENIØR;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 033;Ingeniør, bygg - plan og infrastruktur;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 003;Ingeniør, bygg og miljø;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 003;Ingeniør, bygg og miljø;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 003;Ingeniør, bygg og miljø;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 003;Ingeniør, bygg og miljø;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 023;Ingeniør, bygg, Ålesund;;TEKNO - INGENIØR;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 023;Ingeniør, bygg, Ålesund;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 023;Ingeniør, bygg, Ålesund;;TEKNO - INGENIØR;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 023;Ingeniør, bygg, Ålesund;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 023;Ingeniør, bygg, Alta;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Hovedopptak;186 023;Ingeniør, bygg, Alta;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 023;Ingeniør, bygg, Alta;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 023;Ingeniør, bygg, Alta;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 675;Ingeniør, bygg, Førde;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 675;Ingeniør, bygg, Førde;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 675;Ingeniør, bygg, Førde;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 675;Ingeniør, bygg, Førde;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 003;Ingeniør, bygg, Gjøvik;;TEKNO - INGENIØR;2022;37
Ordinær kvote;NTNU;Hovedopptak;194 003;Ingeniør, bygg, Gjøvik;;TEKNO - INGENIØR;2022;50.2
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 003;Ingeniør, bygg, Gjøvik;;TEKNO - INGENIØR;2022;37
Ordinær kvote;NTNU;Suppleringsopptak;194 003;Ingeniør, bygg, Gjøvik;;TEKNO - INGENIØR;2022;50.2
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 067;Ingeniør, bygg, Mo i Rana;Herøy (Nordland);TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Hovedopptak;186 067;Ingeniør, bygg, Mo i Rana;Herøy (Nordland);TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 067;Ingeniør, bygg, Mo i Rana;Herøy (Nordland);TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 067;Ingeniør, bygg, Mo i Rana;Herøy (Nordland);TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 675;Ingeniør, bygg, Narvik;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Hovedopptak;186 675;Ingeniør, bygg, Narvik;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 675;Ingeniør, bygg, Narvik;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 675;Ingeniør, bygg, Narvik;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 075;Ingeniør, bygg, Narvik, nettbasert;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Hovedopptak;186 075;Ingeniør, bygg, Narvik, nettbasert;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 075;Ingeniør, bygg, Narvik, nettbasert;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 075;Ingeniør, bygg, Narvik, nettbasert;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 675;Ingeniør, bygg, Trondheim;;TEKNO - INGENIØR;2022;50.9
Ordinær kvote;NTNU;Hovedopptak;194 675;Ingeniør, bygg, Trondheim;;TEKNO - INGENIØR;2022;54.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 675;Ingeniør, bygg, Trondheim;;TEKNO - INGENIØR;2022;50.3
Ordinær kvote;NTNU;Suppleringsopptak;194 675;Ingeniør, bygg, Trondheim;;TEKNO - INGENIØR;2022;54.8
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 587;Ingeniør, bygg, VVS;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Hovedopptak;186 587;Ingeniør, bygg, VVS;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 587;Ingeniør, bygg, VVS;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 587;Ingeniør, bygg, VVS;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 003;Ingeniør, byggdesign;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIA;Hovedopptak;201 003;Ingeniør, byggdesign;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 003;Ingeniør, byggdesign;;TEKNO - INGENIØR;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 003;Ingeniør, byggdesign;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 067;Ingeniør,  byggkonstruksjoner (fleksibel), deltid;;TEKNO - INGENIØR;2022;49.3
Ordinær kvote;NTNU;Hovedopptak;194 067;Ingeniør,  byggkonstruksjoner (fleksibel), deltid;;TEKNO - INGENIØR;2022;66.1
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 067;Ingeniør,  byggkonstruksjoner (fleksibel), deltid;;TEKNO - INGENIØR;2022;49.3
Ordinær kvote;NTNU;Suppleringsopptak;194 067;Ingeniør,  byggkonstruksjoner (fleksibel), deltid;;TEKNO - INGENIØR;2022;66.1
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 028;Ingeniør, cyberfysisk nettverksteknologi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 028;Ingeniør, cyberfysisk nettverksteknologi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 028;Ingeniør, cyberfysisk nettverksteknologi;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 028;Ingeniør, cyberfysisk nettverksteknologi;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 004;Ingeniør, data;;TEKNO - INGENIØR;2022;39.5
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 004;Ingeniør, data;;TEKNO - INGENIØR;2022;47
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Hovedopptak;203 004;Ingeniør, data;;TEKNO - INGENIØR;2022;39.8
Ordinær kvote;OSLOMET;Hovedopptak;215 004;Ingeniør, data;;TEKNO - INGENIØR;2022;51.8
Ordinær kvote;UIA;Hovedopptak;201 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 004;Ingeniør, data;;TEKNO - INGENIØR;2022;37.2
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 004;Ingeniør, data;;TEKNO - INGENIØR;2022;46.2
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 004;Ingeniør, data;;TEKNO - INGENIØR;2022;39.8
Ordinær kvote;OSLOMET;Suppleringsopptak;215 004;Ingeniør, data;;TEKNO - INGENIØR;2022;51.6
Ordinær kvote;UIA;Suppleringsopptak;201 004;Ingeniør, data;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 840;Ingeniør, data - applikasjonsutvikling;;TEKNO - INGENIØR;2022;45.6
Ordinær kvote;NTNU;Hovedopptak;194 840;Ingeniør, data - applikasjonsutvikling;;TEKNO - INGENIØR;2022;42.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 840;Ingeniør, data - applikasjonsutvikling;;TEKNO - INGENIØR;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 840;Ingeniør, data - applikasjonsutvikling;;TEKNO - INGENIØR;2022;42.8
Førstegangsvitnemålskvote;USN;Hovedopptak;222 503;Ingeniør, data - cyber physical systems;;TEKNO - INGENIØR;2022;0
Ordinær kvote;USN;Hovedopptak;222 503;Ingeniør, data - cyber physical systems;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 503;Ingeniør, data - cyber physical systems;;TEKNO - INGENIØR;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 503;Ingeniør, data - cyber physical systems;;TEKNO - INGENIØR;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 004;Ingeniør, data - cybersikkerhet;;TEKNO - INGENIØR;2022;40.3
Ordinær kvote;USN;Hovedopptak;222 004;Ingeniør, data - cybersikkerhet;;TEKNO - INGENIØR;2022;44.3
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 004;Ingeniør, data - cybersikkerhet;;TEKNO - INGENIØR;2022;40.3
Ordinær kvote;USN;Suppleringsopptak;222 004;Ingeniør, data - cybersikkerhet;;TEKNO - INGENIØR;2022;42.7
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 004;Ingeniør, data - cybersikkerhet og programmering;;TEKNO - INGENIØR;2022;49.5
Ordinær kvote;NTNU;Hovedopptak;194 004;Ingeniør, data - cybersikkerhet og programmering;;TEKNO - INGENIØR;2022;51.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 004;Ingeniør, data - cybersikkerhet og programmering;;TEKNO - INGENIØR;2022;49.3
Ordinær kvote;NTNU;Suppleringsopptak;194 004;Ingeniør, data - cybersikkerhet og programmering;;TEKNO - INGENIØR;2022;49.2
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 503;Ingeniør, data - systemutvikling;;TEKNO - INGENIØR;2022;56.1
Ordinær kvote;NTNU;Hovedopptak;194 503;Ingeniør, data - systemutvikling;;TEKNO - INGENIØR;2022;57.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 503;Ingeniør, data - systemutvikling;;TEKNO - INGENIØR;2022;56.1
Ordinær kvote;NTNU;Suppleringsopptak;194 503;Ingeniør, data - systemutvikling;;TEKNO - INGENIØR;2022;57.9
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 004;Ingeniør, datateknikk, Alta/Narvik;;TEKNO - INGENIØR;2022;0
