Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 185;Idrett og adventure;;IDRETT;2020;0
Ordinær kvote;HIM;Hovedopptak;211 185;Idrett og adventure;;IDRETT;2020;0
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 185;Idrett og adventure;;IDRETT;2020;0
Ordinær kvote;HIM;Suppleringsopptak;211 185;Idrett og adventure;;IDRETT;2020;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 649;Idrett og kroppsøving, årsstudium;;IDRETT;2020;0
Ordinær kvote;HVO;Hovedopptak;223 649;Idrett og kroppsøving, årsstudium;;IDRETT;2020;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 649;Idrett og kroppsøving, årsstudium;;IDRETT;2020;0
Ordinær kvote;HVO;Suppleringsopptak;223 649;Idrett og kroppsøving, årsstudium;;IDRETT;2020;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 485;Idrett og kroppsøving, bachelor;;IDRETT;2020;0
Ordinær kvote;HVO;Hovedopptak;223 485;Idrett og kroppsøving, bachelor;;IDRETT;2020;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 485;Idrett og kroppsøving, bachelor;;IDRETT;2020;0
Ordinær kvote;HVO;Suppleringsopptak;223 485;Idrett og kroppsøving, bachelor;;IDRETT;2020;0
Førstegangsvitnemålskvote;NIH;Hovedopptak;150 649;Idrett og samfunn;;IDRETT;2020;48.5
Ordinær kvote;NIH;Hovedopptak;150 649;Idrett og samfunn;;IDRETT;2020;56.3
Førstegangsvitnemålskvote;NIH;Suppleringsopptak;150 649;Idrett og samfunn;;IDRETT;2020;47.5
Ordinær kvote;NIH;Suppleringsopptak;150 649;Idrett og samfunn;;IDRETT;2020;54.4
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 185;Idrett og trening;;IDRETT;2020;39.6
Ordinær kvote;HVL;Hovedopptak;203 185;Idrett og trening;;IDRETT;2020;38.1
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 185;Idrett og trening;;IDRETT;2020;39.6
Ordinær kvote;HVL;Suppleringsopptak;203 185;Idrett og trening;;IDRETT;2020;38.1
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 507;Idrett, Alta;;IDRETT;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 649;Idrett, Alta;;IDRETT;2020;0
Ordinær kvote;UIT;Hovedopptak;186 507;Idrett, Alta;;IDRETT;2020;0
Ordinær kvote;UIT;Hovedopptak;186 649;Idrett, Alta;;IDRETT;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 507;Idrett, Alta;;IDRETT;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 649;Idrett, Alta;;IDRETT;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 507;Idrett, Alta;;IDRETT;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 649;Idrett, Alta;;IDRETT;2020;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 649;Idrett, årsstudium;;IDRETT;2020;49.6
Ordinær kvote;UIA;Hovedopptak;201 649;Idrett, årsstudium;;IDRETT;2020;51.9
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 649;Idrett, årsstudium;;IDRETT;2020;49.6
Ordinær kvote;UIA;Suppleringsopptak;201 649;Idrett, årsstudium;;IDRETT;2020;51.9
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 440;Idrett, bachelor;;IDRETT;2020;43.4
Ordinær kvote;UIA;Hovedopptak;201 440;Idrett, bachelor;;IDRETT;2020;46
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 440;Idrett, bachelor;;IDRETT;2020;43.1
Ordinær kvote;UIA;Suppleringsopptak;201 440;Idrett, bachelor;;IDRETT;2020;46
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 485;Idrett, trening, helse;;IDRETT;2020;35
Ordinær kvote;HVL;Hovedopptak;203 485;Idrett, trening, helse;;IDRETT;2020;32
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 485;Idrett, trening, helse;;IDRETT;2020;35
Ordinær kvote;HVL;Suppleringsopptak;203 485;Idrett, trening, helse;;IDRETT;2020;32
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 488;Idrettsvitenskap;;IDRETT;2020;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 440;Idrettsvitenskap;;IDRETT;2020;40.7
Ordinær kvote;NORD;Hovedopptak;204 488;Idrettsvitenskap;;IDRETT;2020;0
Ordinær kvote;UIS;Hovedopptak;217 440;Idrettsvitenskap;;IDRETT;2020;44.3
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 488;Idrettsvitenskap;;IDRETT;2020;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 440;Idrettsvitenskap;;IDRETT;2020;40.5
Ordinær kvote;NORD;Suppleringsopptak;204 488;Idrettsvitenskap;;IDRETT;2020;0
Ordinær kvote;UIS;Suppleringsopptak;217 440;Idrettsvitenskap;;IDRETT;2020;44
Førstegangsvitnemålskvote;USN;Hovedopptak;222 485;Idrettsvitenskap;Midt-Telemark;IDRETT;2020;0
Ordinær kvote;USN;Hovedopptak;222 485;Idrettsvitenskap;Midt-Telemark;IDRETT;2020;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 485;Idrettsvitenskap;Midt-Telemark;IDRETT;2020;0
Ordinær kvote;USN;Suppleringsopptak;222 485;Idrettsvitenskap;Midt-Telemark;IDRETT;2020;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 489;Idrettsvitenskap- helse og treningsfysiologi;;IDRETT;2020;40.7
Ordinær kvote;INN;Hovedopptak;209 489;Idrettsvitenskap- helse og treningsfysiologi;;IDRETT;2020;43.4
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 489;Idrettsvitenskap- helse og treningsfysiologi;;IDRETT;2020;38.8
Ordinær kvote;INN;Suppleringsopptak;209 489;Idrettsvitenskap- helse og treningsfysiologi;;IDRETT;2020;42
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 485;Idrettsvitenskap, Alta;;IDRETT;2020;0
Ordinær kvote;UIT;Hovedopptak;186 485;Idrettsvitenskap, Alta;;IDRETT;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 485;Idrettsvitenskap, Alta;;IDRETT;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 485;Idrettsvitenskap, Alta;;IDRETT;2020;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 185;Idrettsvitenskap, årsstudium;;IDRETT;2020;45.7
Ordinær kvote;NLA;Hovedopptak;254 185;Idrettsvitenskap, årsstudium;;IDRETT;2020;48.1
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 185;Idrettsvitenskap, årsstudium;;IDRETT;2020;45.7
Ordinær kvote;NLA;Suppleringsopptak;254 185;Idrettsvitenskap, årsstudium;;IDRETT;2020;47.2
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 187;IKT;;INFOTEKN;2020;34.5
Ordinær kvote;UIA;Hovedopptak;201 187;IKT;;INFOTEKN;2020;49.4
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 187;IKT;;INFOTEKN;2020;30.4
Ordinær kvote;UIA;Suppleringsopptak;201 187;IKT;;INFOTEKN;2020;47.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 768;Industriell design;;TEKNO - SIVING;2020;56.9
Ordinær kvote;NTNU;Hovedopptak;194 768;Industriell design;;TEKNO - SIVING;2020;60.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 768;Industriell design;;TEKNO - SIVING;2020;55.7
Ordinær kvote;NTNU;Suppleringsopptak;194 768;Industriell design;;TEKNO - SIVING;2020;59.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 764;Industriell kjemi og bioteknologi;;TEKNO - SIVING;2020;55.7
Ordinær kvote;NTNU;Hovedopptak;194 764;Industriell kjemi og bioteknologi;;TEKNO - SIVING;2020;54.5
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 764;Industriell kjemi og bioteknologi;;TEKNO - SIVING;2020;55.7
Ordinær kvote;NTNU;Suppleringsopptak;194 764;Industriell kjemi og bioteknologi;;TEKNO - SIVING;2020;54.5
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 862;Industriell matematikk;;REALFAG;2020;0
Ordinær kvote;UIA;Hovedopptak;201 862;Industriell matematikk;;REALFAG;2020;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 862;Industriell matematikk;;REALFAG;2020;0
Ordinær kvote;UIA;Suppleringsopptak;201 862;Industriell matematikk;;REALFAG;2020;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 767;Industriell økonomi;;TEKNO - SIVING;2020;54.4
Ordinær kvote;NMBU;Hovedopptak;192 767;Industriell økonomi;;TEKNO - SIVING;2020;60
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 767;Industriell økonomi;;TEKNO - SIVING;2020;54.4
Ordinær kvote;NMBU;Suppleringsopptak;192 767;Industriell økonomi;;TEKNO - SIVING;2020;60
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;60.7
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;44.3
Ordinær kvote;NTNU;Hovedopptak;194 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;64.8
Ordinær kvote;UIA;Hovedopptak;201 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;48.7
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;60.7
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;44.3
Ordinær kvote;NTNU;Suppleringsopptak;194 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;64.8
Ordinær kvote;UIA;Suppleringsopptak;201 767;Industriell økonomi og teknologiledelse;;TEKNO - SIVING;2020;48.7
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 813;Industriell økonomi, alle linjer;;TEKNO - SIVING;2020;42
Ordinær kvote;UIS;Hovedopptak;217 813;Industriell økonomi, alle linjer;;TEKNO - SIVING;2020;53.7
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 813;Industriell økonomi, alle linjer;;TEKNO - SIVING;2020;39
Ordinær kvote;UIS;Suppleringsopptak;217 813;Industriell økonomi, alle linjer;;TEKNO - SIVING;2020;53.7
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 436;Informasjons- og kommunikasjonsteknologi;Bergen;INFOTEKN;2020;47.2
Ordinær kvote;UIB;Hovedopptak;184 436;Informasjons- og kommunikasjonsteknologi;Bergen;INFOTEKN;2020;55.2
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 436;Informasjons- og kommunikasjonsteknologi;Bergen;INFOTEKN;2020;46.1
Ordinær kvote;UIB;Suppleringsopptak;184 436;Informasjons- og kommunikasjonsteknologi;Bergen;INFOTEKN;2020;53.9
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 287;Informasjonsbehandling;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 412;Informasjonsbehandling;;INFOTEKN;2020;0
Ordinær kvote;NTNU;Hovedopptak;194 287;Informasjonsbehandling;;INFOTEKN;2020;58.3
Ordinær kvote;USN;Hovedopptak;222 412;Informasjonsbehandling;;INFOTEKN;2020;57.6
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 287;Informasjonsbehandling;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 412;Informasjonsbehandling;;INFOTEKN;2020;0
Ordinær kvote;NTNU;Suppleringsopptak;194 287;Informasjonsbehandling;;INFOTEKN;2020;58.3
Ordinær kvote;USN;Suppleringsopptak;222 412;Informasjonsbehandling;;INFOTEKN;2020;56.7
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 453;Informasjonssystemer;;INFOTEKN;2020;31.5
Ordinær kvote;HIØ;Hovedopptak;224 453;Informasjonssystemer;;INFOTEKN;2020;44.2
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 453;Informasjonssystemer;;INFOTEKN;2020;31.5
Ordinær kvote;HIØ;Suppleringsopptak;224 453;Informasjonssystemer;;INFOTEKN;2020;43.3
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 620;Informasjonsteknologi;;INFOTEKN;2020;0
Ordinær kvote;HIØ;Hovedopptak;224 620;Informasjonsteknologi;;INFOTEKN;2020;40.3
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 620;Informasjonsteknologi;;INFOTEKN;2020;0
Ordinær kvote;HIØ;Suppleringsopptak;224 620;Informasjonsteknologi;;INFOTEKN;2020;40.3
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 395;Informasjonsteknologi, bachelor;;INFOTEKN;2020;43.5
Ordinær kvote;OSLOMET;Hovedopptak;215 395;Informasjonsteknologi, bachelor;;INFOTEKN;2020;56
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 395;Informasjonsteknologi, bachelor;;INFOTEKN;2020;42.9
Ordinær kvote;OSLOMET;Suppleringsopptak;215 395;Informasjonsteknologi, bachelor;;INFOTEKN;2020;55.4
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 395;Informasjonsteknologi, Bergen;;INFOTEKN;2020;36.8
Ordinær kvote;HVL;Hovedopptak;203 395;Informasjonsteknologi, Bergen;;INFOTEKN;2020;49.2
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 395;Informasjonsteknologi, Bergen;;INFOTEKN;2020;35.1
Ordinær kvote;HVL;Suppleringsopptak;203 395;Informasjonsteknologi, Bergen;;INFOTEKN;2020;49.1
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 829;Informasjonsteknologi, Førde;;INFOTEKN;2020;0
Ordinær kvote;HVL;Hovedopptak;203 829;Informasjonsteknologi, Førde;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 829;Informasjonsteknologi, Førde;;INFOTEKN;2020;0
Ordinær kvote;HVL;Suppleringsopptak;203 829;Informasjonsteknologi, Førde;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 189;Informasjonsvitenskap, årsstudium;;INFOTEKN;2020;34.6
Ordinær kvote;UIB;Hovedopptak;184 189;Informasjonsvitenskap, årsstudium;;INFOTEKN;2020;57.9
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 189;Informasjonsvitenskap, årsstudium;;INFOTEKN;2020;33.5
Ordinær kvote;UIB;Suppleringsopptak;184 189;Informasjonsvitenskap, årsstudium;;INFOTEKN;2020;57.9
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 453;Informasjonsvitenskap, bachelor;;INFOTEKN;2020;40.6
Ordinær kvote;UIB;Hovedopptak;184 453;Informasjonsvitenskap, bachelor;;INFOTEKN;2020;52
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 453;Informasjonsvitenskap, bachelor;;INFOTEKN;2020;39.7
Ordinær kvote;UIB;Suppleringsopptak;184 453;Informasjonsvitenskap, bachelor;;INFOTEKN;2020;51.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 395;Informatikk;;INFOTEKN;2020;51.1
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 188;Informatikk;;INFOTEKN;2020;43.5
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 187;Informatikk;;INFOTEKN;2020;0
Ordinær kvote;NTNU;Hovedopptak;194 395;Informatikk;;INFOTEKN;2020;56.2
Ordinær kvote;UIB;Hovedopptak;184 188;Informatikk;;INFOTEKN;2020;63
Ordinær kvote;UIO;Hovedopptak;185 187;Informatikk;;INFOTEKN;2020;63.6
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 395;Informatikk;;INFOTEKN;2020;51.1
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 188;Informatikk;;INFOTEKN;2020;40.6
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 187;Informatikk;;INFOTEKN;2020;0
Ordinær kvote;NTNU;Suppleringsopptak;194 395;Informatikk;;INFOTEKN;2020;56.2
Ordinær kvote;UIB;Suppleringsopptak;184 188;Informatikk;;INFOTEKN;2020;63
Ordinær kvote;UIO;Suppleringsopptak;185 187;Informatikk;;INFOTEKN;2020;63.6
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 306;Informatikk-matematikk-økonomi;;REALFAG;2020;44
Ordinær kvote;UIB;Hovedopptak;184 306;Informatikk-matematikk-økonomi;;REALFAG;2020;51.1
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 306;Informatikk-matematikk-økonomi;;REALFAG;2020;43.9
Ordinær kvote;UIB;Suppleringsopptak;184 306;Informatikk-matematikk-økonomi;;REALFAG;2020;51.1
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2020;44.9
Ordinær kvote;UIT;Hovedopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2020;42.1
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 807;Informatikk, cybersikkerhet;;TEKNO - SIVING;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2020;0
Ordinær kvote;UIT;Hovedopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 785;Informatikk, datamaskinsystemer;;TEKNO - SIVING;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2020;0
Ordinær kvote;UIT;Hovedopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 585;Informatikk, medisinsk informatikk;;TEKNO - SIVING;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2020;0
Ordinær kvote;UIT;Hovedopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2020;44.2
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 395;Informatikk, Tromsø;;INFOTEKN;2020;44
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2020;0
Ordinær kvote;UIB;Hovedopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2020;0
Ordinær kvote;UIB;Suppleringsopptak;184 395;Informatikk: bioinformatikk;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 300;Informatikk: data science;;INFOTEKN;2020;39.5
Ordinær kvote;UIB;Hovedopptak;184 300;Informatikk: data science;;INFOTEKN;2020;45.2
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 300;Informatikk: data science;;INFOTEKN;2020;39
Ordinær kvote;UIB;Suppleringsopptak;184 300;Informatikk: data science;;INFOTEKN;2020;45.2
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2020;0
Ordinær kvote;UIB;Hovedopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2020;42.9
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2020;0
Ordinær kvote;UIB;Suppleringsopptak;184 940;Informatikk: datasikkerhet;;INFOTEKN;2020;41.7
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2020;38.5
Ordinær kvote;UIB;Hovedopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2020;44.8
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2020;38.2
Ordinær kvote;UIB;Suppleringsopptak;184 829;Informatikk: datateknologi;;INFOTEKN;2020;44.1
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2020;0
Ordinær kvote;HIØ;Hovedopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2020;0
Ordinær kvote;HIØ;Suppleringsopptak;224 270;Informatikk: design og utvikling av IT-systemer;;INFOTEKN;2020;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2020;43.2
Ordinær kvote;UIO;Hovedopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2020;57
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2020;43.2
Ordinær kvote;UIO;Suppleringsopptak;185 830;Informatikk: design, bruk og interaksjon;;INFOTEKN;2020;57
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2020;53.5
Ordinær kvote;UIO;Hovedopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2020;64
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2020;53.5
Ordinær kvote;UIO;Suppleringsopptak;185 370;Informatikk: digital økonomi og ledelse;;INFOTEKN;2020;64
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2020;47.3
Ordinær kvote;UIO;Hovedopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2020;57.8
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2020;47.3
Ordinær kvote;UIO;Suppleringsopptak;185 829;Informatikk: programmering og systemarkitektur;;INFOTEKN;2020;57.8
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2020;49
Ordinær kvote;UIO;Hovedopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2020;55.2
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2020;49
Ordinær kvote;UIO;Suppleringsopptak;185 832;Informatikk: robotikk og intelligente systemer;;INFOTEKN;2020;55.2
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2020;40.1
Ordinær kvote;UIO;Hovedopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2020;56.9
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2020;40.1
Ordinær kvote;UIO;Suppleringsopptak;185 837;Informatikk: språkteknologi;;INFOTEKN;2020;56.9
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2020;0
Ordinær kvote;UIT;Hovedopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 017;Ingeniør, automasjon;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Hovedopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Suppleringsopptak;203 017;Ingeniør, automatisering med robotikk, Bergen;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Hovedopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Suppleringsopptak;203 005;Ingeniør, automatisering med robotikk, Førde;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Hovedopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Suppleringsopptak;203 090;Ingeniør, automatisering med robotikk, Haugesund;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Hovedopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2020;0
Ordinær kvote;HVL;Suppleringsopptak;203 045;Ingeniør, bærekraftig produksjon og sirkulærøkonom;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 002;Ingeniør, bærekraftig teknologi;;TEKNO - INGENIØR;2020;0
Ordinær kvote;UIT;Hovedopptak;186 002;Ingeniør, bærekraftig teknologi;;TEKNO - INGENIØR;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 002;Ingeniør, bærekraftig teknologi;;TEKNO - INGENIØR;2020;0
